db,record,label,sample,signal_id,train_label,file_name
afdb,07879,AFIB,114,1,A,afdb_07879_5734.npy
afdb,07879,AFIB,115,1,A,afdb_07879_5735.npy
afdb,07879,AFIB,116,1,A,afdb_07879_5736.npy
afdb,07879,AFIB,117,1,A,afdb_07879_5737.npy
afdb,07879,AFIB,118,1,A,afdb_07879_5738.npy
afdb,07879,AFIB,119,1,A,afdb_07879_5739.npy
afdb,07879,AFIB,120,1,A,afdb_07879_5740.npy
afdb,07879,AFIB,121,1,A,afdb_07879_5741.npy
afdb,07879,AFIB,122,1,A,afdb_07879_5742.npy
afdb,07879,AFIB,123,1,A,afdb_07879_5743.npy
afdb,07879,AFIB,124,1,A,afdb_07879_5744.npy
afdb,07879,AFIB,125,1,A,afdb_07879_5745.npy
afdb,07879,AFIB,126,1,A,afdb_07879_5746.npy
afdb,07879,AFIB,127,1,A,afdb_07879_5747.npy
afdb,07879,AFIB,128,1,A,afdb_07879_5748.npy
afdb,07879,AFIB,129,1,A,afdb_07879_5749.npy
afdb,07879,AFIB,130,1,A,afdb_07879_5750.npy
afdb,07879,AFIB,131,1,A,afdb_07879_5751.npy
afdb,07879,AFIB,132,1,A,afdb_07879_5752.npy
afdb,07879,AFIB,133,1,A,afdb_07879_5753.npy
afdb,07879,AFIB,134,1,A,afdb_07879_5754.npy
afdb,07879,AFIB,135,1,A,afdb_07879_5755.npy
afdb,07879,AFIB,136,1,A,afdb_07879_5756.npy
afdb,07879,AFIB,137,1,A,afdb_07879_5757.npy
afdb,07879,AFIB,138,1,A,afdb_07879_5758.npy
afdb,07879,AFIB,139,1,A,afdb_07879_5759.npy
afdb,07879,AFIB,140,1,A,afdb_07879_5760.npy
afdb,07879,AFIB,141,1,A,afdb_07879_5761.npy
afdb,07879,AFIB,142,1,A,afdb_07879_5762.npy
afdb,07879,AFIB,143,1,A,afdb_07879_5763.npy
afdb,07879,AFIB,144,1,A,afdb_07879_5764.npy
afdb,07879,AFIB,145,1,A,afdb_07879_5765.npy
afdb,07879,AFIB,146,1,A,afdb_07879_5766.npy
afdb,07879,AFIB,147,1,A,afdb_07879_5767.npy
afdb,07879,AFIB,148,1,A,afdb_07879_5768.npy
afdb,07879,AFIB,149,1,A,afdb_07879_5769.npy
afdb,07879,AFIB,150,1,A,afdb_07879_5770.npy
afdb,07879,AFIB,151,1,A,afdb_07879_5771.npy
afdb,07879,AFIB,152,1,A,afdb_07879_5772.npy
afdb,07879,AFIB,153,1,A,afdb_07879_5773.npy
afdb,07879,AFIB,154,1,A,afdb_07879_5774.npy
afdb,07879,AFIB,155,1,A,afdb_07879_5775.npy
afdb,07879,AFIB,156,1,A,afdb_07879_5776.npy
afdb,07879,AFIB,157,1,A,afdb_07879_5777.npy
afdb,07879,AFIB,158,1,A,afdb_07879_5778.npy
afdb,07879,AFIB,159,1,A,afdb_07879_5779.npy
afdb,07879,AFIB,160,1,A,afdb_07879_5780.npy
afdb,07879,AFIB,161,1,A,afdb_07879_5781.npy
afdb,07879,AFIB,162,1,A,afdb_07879_5782.npy
afdb,07879,AFIB,163,1,A,afdb_07879_5783.npy
afdb,07879,AFIB,164,1,A,afdb_07879_5784.npy
afdb,07879,AFIB,165,1,A,afdb_07879_5785.npy
afdb,07879,AFIB,166,1,A,afdb_07879_5786.npy
afdb,07879,AFIB,167,1,A,afdb_07879_5787.npy
afdb,07879,AFIB,168,1,A,afdb_07879_5788.npy
afdb,07879,AFIB,169,1,A,afdb_07879_5789.npy
afdb,07879,AFIB,170,1,A,afdb_07879_5790.npy
afdb,07879,AFIB,171,1,A,afdb_07879_5791.npy
afdb,07879,AFIB,172,1,A,afdb_07879_5792.npy
afdb,07879,AFIB,173,1,A,afdb_07879_5793.npy
afdb,07879,AFIB,174,1,A,afdb_07879_5794.npy
afdb,07879,AFIB,175,1,A,afdb_07879_5795.npy
afdb,07879,AFIB,176,1,A,afdb_07879_5796.npy
afdb,07879,AFIB,177,1,A,afdb_07879_5797.npy
afdb,07879,AFIB,178,1,A,afdb_07879_5798.npy
afdb,07879,AFIB,179,1,A,afdb_07879_5799.npy
afdb,07879,AFIB,180,1,A,afdb_07879_5800.npy
afdb,07879,AFIB,181,1,A,afdb_07879_5801.npy
afdb,07879,AFIB,182,1,A,afdb_07879_5802.npy
afdb,07879,AFIB,183,1,A,afdb_07879_5803.npy
afdb,07879,AFIB,184,1,A,afdb_07879_5804.npy
afdb,07879,AFIB,185,1,A,afdb_07879_5805.npy
afdb,07879,AFIB,186,1,A,afdb_07879_5806.npy
afdb,07879,AFIB,187,1,A,afdb_07879_5807.npy
afdb,07879,AFIB,188,1,A,afdb_07879_5808.npy
afdb,07879,AFIB,189,1,A,afdb_07879_5809.npy
afdb,07879,AFIB,190,1,A,afdb_07879_5810.npy
afdb,07879,AFIB,191,1,A,afdb_07879_5811.npy
afdb,07879,AFIB,192,1,A,afdb_07879_5812.npy
afdb,07879,AFIB,193,1,A,afdb_07879_5813.npy
afdb,07879,AFIB,194,1,A,afdb_07879_5814.npy
afdb,07879,AFIB,195,1,A,afdb_07879_5815.npy
afdb,07879,AFIB,196,1,A,afdb_07879_5816.npy
afdb,07879,AFIB,197,1,A,afdb_07879_5817.npy
afdb,07879,AFIB,198,1,A,afdb_07879_5818.npy
afdb,07879,AFIB,199,1,A,afdb_07879_5819.npy
afdb,07879,AFIB,200,1,A,afdb_07879_5820.npy
afdb,07879,AFIB,201,1,A,afdb_07879_5821.npy
afdb,07879,AFIB,202,1,A,afdb_07879_5822.npy
afdb,07879,AFIB,203,1,A,afdb_07879_5823.npy
afdb,07879,AFIB,204,1,A,afdb_07879_5824.npy
afdb,07879,AFIB,205,1,A,afdb_07879_5825.npy
afdb,07879,AFIB,206,1,A,afdb_07879_5826.npy
afdb,07879,AFIB,207,1,A,afdb_07879_5827.npy
afdb,07879,AFIB,208,1,A,afdb_07879_5828.npy
afdb,07879,AFIB,209,1,A,afdb_07879_5829.npy
afdb,07879,AFIB,210,1,A,afdb_07879_5830.npy
afdb,07879,AFIB,211,1,A,afdb_07879_5831.npy
afdb,07879,AFIB,212,1,A,afdb_07879_5832.npy
afdb,07879,AFIB,213,1,A,afdb_07879_5833.npy
afdb,07879,AFIB,214,1,A,afdb_07879_5834.npy
afdb,07879,AFIB,215,1,A,afdb_07879_5835.npy
afdb,07879,AFIB,216,1,A,afdb_07879_5836.npy
afdb,07879,AFIB,217,1,A,afdb_07879_5837.npy
afdb,07879,AFIB,218,1,A,afdb_07879_5838.npy
afdb,07879,AFIB,219,1,A,afdb_07879_5839.npy
afdb,07879,AFIB,220,1,A,afdb_07879_5840.npy
afdb,07879,AFIB,221,1,A,afdb_07879_5841.npy
afdb,07879,AFIB,222,1,A,afdb_07879_5842.npy
afdb,07879,AFIB,223,1,A,afdb_07879_5843.npy
afdb,07879,AFIB,224,1,A,afdb_07879_5844.npy
afdb,07879,AFIB,225,1,A,afdb_07879_5845.npy
afdb,07879,AFIB,226,1,A,afdb_07879_5846.npy
afdb,07879,AFIB,227,1,A,afdb_07879_5847.npy
afdb,07879,AFIB,228,1,A,afdb_07879_5848.npy
afdb,07879,AFIB,229,1,A,afdb_07879_5849.npy
afdb,07879,AFIB,230,1,A,afdb_07879_5850.npy
afdb,07879,AFIB,231,1,A,afdb_07879_5851.npy
afdb,07879,AFIB,232,1,A,afdb_07879_5852.npy
afdb,07879,AFIB,233,1,A,afdb_07879_5853.npy
afdb,07879,AFIB,234,1,A,afdb_07879_5854.npy
afdb,07879,AFIB,235,1,A,afdb_07879_5855.npy
afdb,07879,AFIB,236,1,A,afdb_07879_5856.npy
afdb,07879,AFIB,237,1,A,afdb_07879_5857.npy
afdb,07879,AFIB,238,1,A,afdb_07879_5858.npy
afdb,07879,AFIB,239,1,A,afdb_07879_5859.npy
afdb,07879,AFIB,240,1,A,afdb_07879_5860.npy
afdb,07879,AFIB,241,1,A,afdb_07879_5861.npy
afdb,07879,AFIB,242,1,A,afdb_07879_5862.npy
afdb,07879,AFIB,243,1,A,afdb_07879_5863.npy
afdb,07879,AFIB,244,1,A,afdb_07879_5864.npy
afdb,07879,AFIB,245,1,A,afdb_07879_5865.npy
afdb,07879,AFIB,246,1,A,afdb_07879_5866.npy
afdb,07879,AFIB,247,1,A,afdb_07879_5867.npy
afdb,07879,AFIB,248,1,A,afdb_07879_5868.npy
afdb,07879,AFIB,249,1,A,afdb_07879_5869.npy
afdb,07879,AFIB,250,1,A,afdb_07879_5870.npy
afdb,07879,AFIB,251,1,A,afdb_07879_5871.npy
afdb,07879,AFIB,252,1,A,afdb_07879_5872.npy
afdb,07879,AFIB,253,1,A,afdb_07879_5873.npy
afdb,07879,AFIB,254,1,A,afdb_07879_5874.npy
afdb,07879,AFIB,255,1,A,afdb_07879_5875.npy
afdb,07879,AFIB,256,1,A,afdb_07879_5876.npy
afdb,07879,AFIB,257,1,A,afdb_07879_5877.npy
afdb,07879,AFIB,258,1,A,afdb_07879_5878.npy
afdb,07879,AFIB,259,1,A,afdb_07879_5879.npy
afdb,07879,AFIB,260,1,A,afdb_07879_5880.npy
afdb,07879,AFIB,261,1,A,afdb_07879_5881.npy
afdb,07879,AFIB,262,1,A,afdb_07879_5882.npy
afdb,07879,AFIB,263,1,A,afdb_07879_5883.npy
afdb,07879,AFIB,264,1,A,afdb_07879_5884.npy
afdb,07879,AFIB,265,1,A,afdb_07879_5885.npy
afdb,07879,AFIB,266,1,A,afdb_07879_5886.npy
afdb,07879,AFIB,267,1,A,afdb_07879_5887.npy
afdb,07879,AFIB,268,1,A,afdb_07879_5888.npy
afdb,07879,AFIB,269,1,A,afdb_07879_5889.npy
afdb,07879,AFIB,270,1,A,afdb_07879_5890.npy
afdb,07879,AFIB,271,1,A,afdb_07879_5891.npy
afdb,07879,AFIB,272,1,A,afdb_07879_5892.npy
afdb,07879,AFIB,273,1,A,afdb_07879_5893.npy
afdb,07879,AFIB,274,1,A,afdb_07879_5894.npy
afdb,07879,AFIB,275,1,A,afdb_07879_5895.npy
afdb,07879,AFIB,276,1,A,afdb_07879_5896.npy
afdb,07879,AFIB,277,1,A,afdb_07879_5897.npy
afdb,07879,AFIB,278,1,A,afdb_07879_5898.npy
afdb,07879,AFIB,279,1,A,afdb_07879_5899.npy
afdb,07879,AFIB,280,1,A,afdb_07879_5900.npy
afdb,07879,AFIB,281,1,A,afdb_07879_5901.npy
afdb,07879,AFIB,282,1,A,afdb_07879_5902.npy
afdb,07879,AFIB,283,1,A,afdb_07879_5903.npy
afdb,07879,AFIB,284,1,A,afdb_07879_5904.npy
afdb,07879,AFIB,285,1,A,afdb_07879_5905.npy
afdb,07879,AFIB,286,1,A,afdb_07879_5906.npy
afdb,07879,AFIB,287,1,A,afdb_07879_5907.npy
afdb,07879,AFIB,288,1,A,afdb_07879_5908.npy
afdb,07879,AFIB,289,1,A,afdb_07879_5909.npy
afdb,07879,AFIB,290,1,A,afdb_07879_5910.npy
afdb,07879,AFIB,291,1,A,afdb_07879_5911.npy
afdb,07879,AFIB,292,1,A,afdb_07879_5912.npy
afdb,07879,AFIB,293,1,A,afdb_07879_5913.npy
afdb,07879,AFIB,294,1,A,afdb_07879_5914.npy
afdb,07879,AFIB,295,1,A,afdb_07879_5915.npy
afdb,07879,AFIB,296,1,A,afdb_07879_5916.npy
afdb,07879,AFIB,297,1,A,afdb_07879_5917.npy
afdb,07879,AFIB,298,1,A,afdb_07879_5918.npy
afdb,07879,AFIB,299,1,A,afdb_07879_5919.npy
afdb,07879,AFIB,300,1,A,afdb_07879_5920.npy
afdb,07879,AFIB,301,1,A,afdb_07879_5921.npy
afdb,07879,AFIB,302,1,A,afdb_07879_5922.npy
afdb,07879,AFIB,303,1,A,afdb_07879_5923.npy
afdb,07879,AFIB,304,1,A,afdb_07879_5924.npy
afdb,07879,AFIB,305,1,A,afdb_07879_5925.npy
afdb,07879,AFIB,306,1,A,afdb_07879_5926.npy
afdb,07879,AFIB,307,1,A,afdb_07879_5927.npy
afdb,07879,AFIB,308,1,A,afdb_07879_5928.npy
afdb,07879,AFIB,309,1,A,afdb_07879_5929.npy
afdb,07879,AFIB,310,1,A,afdb_07879_5930.npy
afdb,07879,AFIB,311,1,A,afdb_07879_5931.npy
afdb,07879,AFIB,312,1,A,afdb_07879_5932.npy
afdb,07879,AFIB,313,1,A,afdb_07879_5933.npy
afdb,07879,AFIB,314,1,A,afdb_07879_5934.npy
afdb,07879,AFIB,315,1,A,afdb_07879_5935.npy
afdb,07879,AFIB,316,1,A,afdb_07879_5936.npy
afdb,07879,AFIB,317,1,A,afdb_07879_5937.npy
afdb,07879,AFIB,318,1,A,afdb_07879_5938.npy
afdb,07879,AFIB,319,1,A,afdb_07879_5939.npy
afdb,07879,AFIB,320,1,A,afdb_07879_5940.npy
afdb,07879,AFIB,321,1,A,afdb_07879_5941.npy
afdb,07879,AFIB,322,1,A,afdb_07879_5942.npy
afdb,07879,AFIB,323,1,A,afdb_07879_5943.npy
afdb,07879,AFIB,324,1,A,afdb_07879_5944.npy
afdb,07879,AFIB,325,1,A,afdb_07879_5945.npy
afdb,07879,AFIB,326,1,A,afdb_07879_5946.npy
afdb,07879,AFIB,327,1,A,afdb_07879_5947.npy
afdb,07879,AFIB,328,1,A,afdb_07879_5948.npy
afdb,07879,AFIB,329,1,A,afdb_07879_5949.npy
afdb,07879,AFIB,330,1,A,afdb_07879_5950.npy
afdb,07879,AFIB,331,1,A,afdb_07879_5951.npy
afdb,07879,AFIB,332,1,A,afdb_07879_5952.npy
afdb,07879,AFIB,333,1,A,afdb_07879_5953.npy
afdb,07879,AFIB,334,1,A,afdb_07879_5954.npy
afdb,07879,AFIB,335,1,A,afdb_07879_5955.npy
afdb,07879,AFIB,336,1,A,afdb_07879_5956.npy
afdb,07879,AFIB,337,1,A,afdb_07879_5957.npy
afdb,07879,AFIB,338,1,A,afdb_07879_5958.npy
afdb,07879,AFIB,339,1,A,afdb_07879_5959.npy
afdb,07879,AFIB,340,1,A,afdb_07879_5960.npy
afdb,07879,AFIB,341,1,A,afdb_07879_5961.npy
afdb,07879,AFIB,342,1,A,afdb_07879_5962.npy
afdb,07879,AFIB,343,1,A,afdb_07879_5963.npy
afdb,07879,AFIB,344,1,A,afdb_07879_5964.npy
afdb,07879,AFIB,345,1,A,afdb_07879_5965.npy
afdb,07879,AFIB,346,1,A,afdb_07879_5966.npy
afdb,07879,AFIB,347,1,A,afdb_07879_5967.npy
afdb,07879,AFIB,348,1,A,afdb_07879_5968.npy
afdb,07879,AFIB,349,1,A,afdb_07879_5969.npy
afdb,07879,AFIB,350,1,A,afdb_07879_5970.npy
afdb,07879,AFIB,351,1,A,afdb_07879_5971.npy
afdb,07879,AFIB,352,1,A,afdb_07879_5972.npy
afdb,07879,AFIB,353,1,A,afdb_07879_5973.npy
afdb,07879,AFIB,354,1,A,afdb_07879_5974.npy
afdb,07879,AFIB,355,1,A,afdb_07879_5975.npy
afdb,07879,AFIB,356,1,A,afdb_07879_5976.npy
afdb,07879,AFIB,357,1,A,afdb_07879_5977.npy
afdb,07879,AFIB,358,1,A,afdb_07879_5978.npy
afdb,07879,AFIB,359,1,A,afdb_07879_5979.npy
afdb,07879,AFIB,360,1,A,afdb_07879_5980.npy
afdb,07879,AFIB,361,1,A,afdb_07879_5981.npy
afdb,07879,AFIB,362,1,A,afdb_07879_5982.npy
afdb,07879,AFIB,363,1,A,afdb_07879_5983.npy
afdb,07879,AFIB,364,1,A,afdb_07879_5984.npy
afdb,07879,AFIB,365,1,A,afdb_07879_5985.npy
afdb,07879,AFIB,366,1,A,afdb_07879_5986.npy
afdb,07879,AFIB,367,1,A,afdb_07879_5987.npy
afdb,07879,AFIB,368,1,A,afdb_07879_5988.npy
afdb,07879,AFIB,369,1,A,afdb_07879_5989.npy
afdb,07879,AFIB,0,2,A,afdb_07879_5990.npy
afdb,07879,AFIB,1,2,A,afdb_07879_5991.npy
afdb,07879,AFIB,2,2,A,afdb_07879_5992.npy
afdb,07879,AFIB,3,2,A,afdb_07879_5993.npy
afdb,07879,AFIB,4,2,A,afdb_07879_5994.npy
afdb,07879,AFIB,5,2,A,afdb_07879_5995.npy
afdb,07879,AFIB,6,2,A,afdb_07879_5996.npy
afdb,07879,AFIB,7,2,A,afdb_07879_5997.npy
afdb,07879,AFIB,8,2,A,afdb_07879_5998.npy
afdb,07879,AFIB,9,2,A,afdb_07879_5999.npy
afdb,07879,AFIB,10,2,A,afdb_07879_6000.npy
afdb,07879,AFIB,11,2,A,afdb_07879_6001.npy
afdb,07879,AFIB,12,2,A,afdb_07879_6002.npy
afdb,07879,AFIB,13,2,A,afdb_07879_6003.npy
afdb,07879,AFIB,14,2,A,afdb_07879_6004.npy
afdb,07879,AFIB,15,2,A,afdb_07879_6005.npy
afdb,07879,AFIB,16,2,A,afdb_07879_6006.npy
afdb,07879,AFIB,17,2,A,afdb_07879_6007.npy
afdb,07879,AFIB,18,2,A,afdb_07879_6008.npy
afdb,07879,AFIB,19,2,A,afdb_07879_6009.npy
afdb,07879,AFIB,20,2,A,afdb_07879_6010.npy
afdb,07879,AFIB,21,2,A,afdb_07879_6011.npy
afdb,07879,AFIB,22,2,A,afdb_07879_6012.npy
afdb,07879,AFIB,23,2,A,afdb_07879_6013.npy
afdb,07879,AFIB,24,2,A,afdb_07879_6014.npy
afdb,07879,AFIB,25,2,A,afdb_07879_6015.npy
afdb,07879,AFIB,26,2,A,afdb_07879_6016.npy
afdb,07879,AFIB,27,2,A,afdb_07879_6017.npy
afdb,07879,AFIB,28,2,A,afdb_07879_6018.npy
afdb,07879,AFIB,29,2,A,afdb_07879_6019.npy
afdb,07879,AFIB,30,2,A,afdb_07879_6020.npy
afdb,07879,AFIB,31,2,A,afdb_07879_6021.npy
afdb,07879,AFIB,32,2,A,afdb_07879_6022.npy
afdb,07879,AFIB,33,2,A,afdb_07879_6023.npy
afdb,07879,AFIB,34,2,A,afdb_07879_6024.npy
afdb,07879,AFIB,35,2,A,afdb_07879_6025.npy
afdb,07879,AFIB,36,2,A,afdb_07879_6026.npy
afdb,07879,AFIB,37,2,A,afdb_07879_6027.npy
afdb,07879,AFIB,38,2,A,afdb_07879_6028.npy
afdb,07879,AFIB,39,2,A,afdb_07879_6029.npy
afdb,07879,AFIB,40,2,A,afdb_07879_6030.npy
afdb,07879,AFIB,41,2,A,afdb_07879_6031.npy
afdb,07879,AFIB,42,2,A,afdb_07879_6032.npy
afdb,07879,AFIB,43,2,A,afdb_07879_6033.npy
afdb,07879,AFIB,44,2,A,afdb_07879_6034.npy
afdb,07879,AFIB,45,2,A,afdb_07879_6035.npy
afdb,07879,AFIB,46,2,A,afdb_07879_6036.npy
afdb,07879,AFIB,47,2,A,afdb_07879_6037.npy
afdb,07879,AFIB,48,2,A,afdb_07879_6038.npy
afdb,07879,AFIB,49,2,A,afdb_07879_6039.npy
afdb,07879,AFIB,50,2,A,afdb_07879_6040.npy
afdb,07879,AFIB,51,2,A,afdb_07879_6041.npy
afdb,07879,AFIB,52,2,A,afdb_07879_6042.npy
afdb,07879,AFIB,53,2,A,afdb_07879_6043.npy
afdb,07879,AFIB,54,2,A,afdb_07879_6044.npy
afdb,07879,AFIB,55,2,A,afdb_07879_6045.npy
afdb,07879,AFIB,56,2,A,afdb_07879_6046.npy
afdb,07879,AFIB,57,2,A,afdb_07879_6047.npy
afdb,07879,AFIB,58,2,A,afdb_07879_6048.npy
afdb,07879,AFIB,59,2,A,afdb_07879_6049.npy
afdb,07879,AFIB,60,2,A,afdb_07879_6050.npy
afdb,07879,AFIB,61,2,A,afdb_07879_6051.npy
afdb,07879,AFIB,62,2,A,afdb_07879_6052.npy
afdb,07879,AFIB,63,2,A,afdb_07879_6053.npy
afdb,07879,AFIB,64,2,A,afdb_07879_6054.npy
afdb,07879,AFIB,65,2,A,afdb_07879_6055.npy
afdb,07879,AFIB,66,2,A,afdb_07879_6056.npy
afdb,07879,AFIB,67,2,A,afdb_07879_6057.npy
afdb,07879,AFIB,68,2,A,afdb_07879_6058.npy
afdb,07879,AFIB,69,2,A,afdb_07879_6059.npy
afdb,07879,AFIB,70,2,A,afdb_07879_6060.npy
afdb,07879,AFIB,71,2,A,afdb_07879_6061.npy
afdb,07879,AFIB,72,2,A,afdb_07879_6062.npy
afdb,07879,AFIB,73,2,A,afdb_07879_6063.npy
afdb,07879,AFIB,74,2,A,afdb_07879_6064.npy
afdb,07879,AFIB,75,2,A,afdb_07879_6065.npy
afdb,07879,AFIB,76,2,A,afdb_07879_6066.npy
afdb,07879,AFIB,77,2,A,afdb_07879_6067.npy
afdb,07879,AFIB,78,2,A,afdb_07879_6068.npy
afdb,07879,AFIB,79,2,A,afdb_07879_6069.npy
afdb,07879,AFIB,80,2,A,afdb_07879_6070.npy
afdb,07879,AFIB,81,2,A,afdb_07879_6071.npy
afdb,07879,AFIB,82,2,A,afdb_07879_6072.npy
afdb,07879,AFIB,83,2,A,afdb_07879_6073.npy
afdb,07879,AFIB,84,2,A,afdb_07879_6074.npy
afdb,07879,AFIB,85,2,A,afdb_07879_6075.npy
afdb,07879,AFIB,86,2,A,afdb_07879_6076.npy
afdb,07879,AFIB,87,2,A,afdb_07879_6077.npy
afdb,07879,AFIB,88,2,A,afdb_07879_6078.npy
afdb,07879,AFIB,89,2,A,afdb_07879_6079.npy
afdb,07879,AFIB,90,2,A,afdb_07879_6080.npy
afdb,07879,AFIB,91,2,A,afdb_07879_6081.npy
afdb,07879,AFIB,92,2,A,afdb_07879_6082.npy
afdb,07879,AFIB,93,2,A,afdb_07879_6083.npy
afdb,07879,AFIB,94,2,A,afdb_07879_6084.npy
afdb,07879,AFIB,95,2,A,afdb_07879_6085.npy
afdb,07879,AFIB,96,2,A,afdb_07879_6086.npy
afdb,07879,AFIB,97,2,A,afdb_07879_6087.npy
afdb,07879,AFIB,98,2,A,afdb_07879_6088.npy
afdb,07879,AFIB,99,2,A,afdb_07879_6089.npy
afdb,07879,AFIB,100,2,A,afdb_07879_6090.npy
afdb,07879,AFIB,101,2,A,afdb_07879_6091.npy
afdb,07879,AFIB,102,2,A,afdb_07879_6092.npy
afdb,07879,AFIB,103,2,A,afdb_07879_6093.npy
afdb,07879,AFIB,104,2,A,afdb_07879_6094.npy
afdb,07879,AFIB,105,2,A,afdb_07879_6095.npy
afdb,07879,AFIB,106,2,A,afdb_07879_6096.npy
afdb,07879,AFIB,107,2,A,afdb_07879_6097.npy
afdb,07879,AFIB,108,2,A,afdb_07879_6098.npy
afdb,07879,AFIB,109,2,A,afdb_07879_6099.npy
afdb,07879,AFIB,110,2,A,afdb_07879_6100.npy
afdb,07879,AFIB,111,2,A,afdb_07879_6101.npy
afdb,07879,AFIB,112,2,A,afdb_07879_6102.npy
afdb,07879,AFIB,113,2,A,afdb_07879_6103.npy
afdb,07879,AFIB,114,2,A,afdb_07879_6104.npy
afdb,07879,AFIB,115,2,A,afdb_07879_6105.npy
afdb,07879,AFIB,116,2,A,afdb_07879_6106.npy
afdb,07879,AFIB,117,2,A,afdb_07879_6107.npy
afdb,07879,AFIB,118,2,A,afdb_07879_6108.npy
afdb,07879,AFIB,119,2,A,afdb_07879_6109.npy
afdb,07879,AFIB,120,2,A,afdb_07879_6110.npy
afdb,07879,AFIB,121,2,A,afdb_07879_6111.npy
afdb,07879,AFIB,122,2,A,afdb_07879_6112.npy
afdb,07879,AFIB,123,2,A,afdb_07879_6113.npy
afdb,07879,AFIB,124,2,A,afdb_07879_6114.npy
afdb,07879,AFIB,125,2,A,afdb_07879_6115.npy
afdb,07879,AFIB,126,2,A,afdb_07879_6116.npy
afdb,07879,AFIB,127,2,A,afdb_07879_6117.npy
afdb,07879,AFIB,128,2,A,afdb_07879_6118.npy
afdb,07879,AFIB,129,2,A,afdb_07879_6119.npy
afdb,07879,AFIB,130,2,A,afdb_07879_6120.npy
afdb,07879,AFIB,131,2,A,afdb_07879_6121.npy
afdb,07879,AFIB,132,2,A,afdb_07879_6122.npy
afdb,07879,AFIB,133,2,A,afdb_07879_6123.npy
afdb,07879,AFIB,134,2,A,afdb_07879_6124.npy
afdb,07879,AFIB,135,2,A,afdb_07879_6125.npy
afdb,07879,AFIB,136,2,A,afdb_07879_6126.npy
afdb,07879,AFIB,137,2,A,afdb_07879_6127.npy
afdb,07879,AFIB,138,2,A,afdb_07879_6128.npy
afdb,07879,AFIB,139,2,A,afdb_07879_6129.npy
afdb,07879,AFIB,140,2,A,afdb_07879_6130.npy
afdb,07879,AFIB,141,2,A,afdb_07879_6131.npy
afdb,07879,AFIB,142,2,A,afdb_07879_6132.npy
afdb,07879,AFIB,143,2,A,afdb_07879_6133.npy
afdb,07879,AFIB,144,2,A,afdb_07879_6134.npy
afdb,07879,AFIB,145,2,A,afdb_07879_6135.npy
afdb,07879,AFIB,146,2,A,afdb_07879_6136.npy
afdb,07879,AFIB,147,2,A,afdb_07879_6137.npy
afdb,07879,AFIB,148,2,A,afdb_07879_6138.npy
afdb,07879,AFIB,149,2,A,afdb_07879_6139.npy
afdb,07879,AFIB,150,2,A,afdb_07879_6140.npy
afdb,07879,AFIB,151,2,A,afdb_07879_6141.npy
afdb,07879,AFIB,152,2,A,afdb_07879_6142.npy
afdb,07879,AFIB,153,2,A,afdb_07879_6143.npy
afdb,07879,AFIB,154,2,A,afdb_07879_6144.npy
afdb,07879,AFIB,155,2,A,afdb_07879_6145.npy
afdb,07879,AFIB,156,2,A,afdb_07879_6146.npy
afdb,07879,AFIB,157,2,A,afdb_07879_6147.npy
afdb,07879,AFIB,158,2,A,afdb_07879_6148.npy
afdb,07879,AFIB,159,2,A,afdb_07879_6149.npy
afdb,07879,AFIB,160,2,A,afdb_07879_6150.npy
afdb,07879,AFIB,161,2,A,afdb_07879_6151.npy
afdb,07879,AFIB,162,2,A,afdb_07879_6152.npy
afdb,07879,AFIB,163,2,A,afdb_07879_6153.npy
afdb,07879,AFIB,164,2,A,afdb_07879_6154.npy
afdb,07879,AFIB,165,2,A,afdb_07879_6155.npy
afdb,07879,AFIB,166,2,A,afdb_07879_6156.npy
afdb,07879,AFIB,167,2,A,afdb_07879_6157.npy
afdb,07879,AFIB,168,2,A,afdb_07879_6158.npy
afdb,07879,AFIB,169,2,A,afdb_07879_6159.npy
afdb,07879,AFIB,170,2,A,afdb_07879_6160.npy
afdb,07879,AFIB,171,2,A,afdb_07879_6161.npy
afdb,07879,AFIB,172,2,A,afdb_07879_6162.npy
afdb,07879,AFIB,173,2,A,afdb_07879_6163.npy
afdb,07879,AFIB,174,2,A,afdb_07879_6164.npy
afdb,07879,AFIB,175,2,A,afdb_07879_6165.npy
afdb,07879,AFIB,176,2,A,afdb_07879_6166.npy
afdb,07879,AFIB,177,2,A,afdb_07879_6167.npy
afdb,07879,AFIB,178,2,A,afdb_07879_6168.npy
afdb,07879,AFIB,179,2,A,afdb_07879_6169.npy
afdb,07879,AFIB,180,2,A,afdb_07879_6170.npy
afdb,07879,AFIB,181,2,A,afdb_07879_6171.npy
afdb,07879,AFIB,182,2,A,afdb_07879_6172.npy
afdb,07879,AFIB,183,2,A,afdb_07879_6173.npy
afdb,07879,AFIB,184,2,A,afdb_07879_6174.npy
afdb,07879,AFIB,185,2,A,afdb_07879_6175.npy
afdb,07879,AFIB,186,2,A,afdb_07879_6176.npy
afdb,07879,AFIB,187,2,A,afdb_07879_6177.npy
afdb,07879,AFIB,188,2,A,afdb_07879_6178.npy
afdb,07879,AFIB,189,2,A,afdb_07879_6179.npy
afdb,07879,AFIB,190,2,A,afdb_07879_6180.npy
afdb,07879,AFIB,191,2,A,afdb_07879_6181.npy
afdb,07879,AFIB,192,2,A,afdb_07879_6182.npy
afdb,07879,AFIB,193,2,A,afdb_07879_6183.npy
